Date,Date Label,County,Cases,Deaths
12/26/2020,12/27/2020,Ionia,3224,41
12/26/2020,12/27/2020,Iosco,970,45
12/26/2020,12/27/2020,Iron,763,32
12/26/2020,12/27/2020,Isabella,2998,41
12/26/2020,12/27/2020,Jackson,7230,150
12/26/2020,12/27/2020,Kalamazoo,10534,205
12/26/2020,12/27/2020,Kalkaska,451,11
12/26/2020,12/27/2020,Kent,40123,492
12/26/2020,12/27/2020,Keweenaw,64,1
12/26/2020,12/27/2020,Lake,280,8
12/26/2020,12/27/2020,Lapeer,3502,96
12/26/2020,12/27/2020,Leelanau,544,6
12/26/2020,12/27/2020,Lenawee,3952,58
12/26/2020,12/27/2020,Livingston,6997,68
12/26/2020,12/27/2020,Luce,127,0
12/26/2020,12/27/2020,MDOC,20151,119
12/26/2020,12/27/2020,Mackinac,259,2
12/26/2020,12/27/2020,Macomb,46575,1499
12/26/2020,12/27/2020,Manistee,569,14
12/26/2020,12/27/2020,Marquette,3111,51
12/26/2020,12/27/2020,Mason,892,18
12/26/2020,12/27/2020,Mecosta,1548,14
12/26/2020,12/27/2020,Menominee,1420,25
12/26/2020,12/27/2020,Midland,3373,42
12/26/2020,12/27/2020,Missaukee,408,8
12/26/2020,12/27/2020,Monroe,6763,131
12/26/2020,12/27/2020,Montcalm,2707,61
12/26/2020,12/27/2020,Montmorency,237,8
12/26/2020,12/27/2020,Muskegon,9056,248
12/26/2020,12/27/2020,Newaygo,2117,30
12/26/2020,12/27/2020,Oakland,52786,1536
12/26/2020,12/27/2020,Oceana,1530,40
12/26/2020,12/27/2020,Ogemaw,774,29
12/26/2020,12/27/2020,Ontonagon,275,15
12/26/2020,12/27/2020,Osceola,718,17
12/26/2020,12/27/2020,Oscoda,240,14
12/26/2020,12/27/2020,Otsego,858,19
12/26/2020,12/27/2020,Ottawa,17189,237
12/26/2020,12/27/2020,Out of State,1362,9
12/26/2020,12/27/2020,Presque Isle,465,4
12/26/2020,12/27/2020,Roscommon,841,27
12/26/2020,12/27/2020,Saginaw,11525,362
12/26/2020,12/27/2020,Sanilac,1376,56
12/26/2020,12/27/2020,Schoolcraft,195,3
12/26/2020,12/27/2020,Shiawassee,2778,55
12/26/2020,12/27/2020,St. Clair,5937,146
12/26/2020,12/27/2020,St. Joseph,3155,45
12/26/2020,12/27/2020,Tuscola,2250,82
12/26/2020,12/27/2020,Unknown,3,0
12/26/2020,12/27/2020,Van Buren,3755,70
12/26/2020,12/27/2020,Washtenaw,12188,183
12/26/2020,12/27/2020,Wayne,53070,1709
12/26/2020,12/27/2020,Wexford,929,17
12/28/2020,12/29/2020,Alcona,277,11
12/28/2020,12/29/2020,Alger,189,1
12/28/2020,12/29/2020,Allegan,5176,48
12/28/2020,12/29/2020,Alpena,983,23
12/28/2020,12/29/2020,Antrim,527,9
12/28/2020,12/29/2020,Arenac,535,24
12/28/2020,12/29/2020,Baraga,456,28
12/28/2020,12/29/2020,Barry,2711,32
12/28/2020,12/29/2020,Bay,5890,180
12/28/2020,12/29/2020,Benzie,556,24
12/28/2020,12/29/2020,Berrien,8539,165
12/28/2020,12/29/2020,Branch,2773,62
12/28/2020,12/29/2020,Calhoun,6805,171
12/28/2020,12/29/2020,Cass,2832,43
12/28/2020,12/29/2020,Charlevoix,718,9
12/28/2020,12/29/2020,Cheboygan,625,32
12/28/2020,12/29/2020,Chippewa,541,11
12/28/2020,12/29/2020,Clare,1066,39
12/28/2020,12/29/2020,Clinton,3524,40
12/28/2020,12/29/2020,Crawford,429,6
12/28/2020,12/29/2020,Delta,2460,58
12/28/2020,12/29/2020,Detroit City,25365,1680
12/28/2020,12/29/2020,Dickinson,1971,54
12/28/2020,12/29/2020,Eaton,4284,85
12/28/2020,12/29/2020,Emmet,1055,33
12/28/2020,12/29/2020,FCI,284,5
12/28/2020,12/29/2020,Genesee,18493,548
12/28/2020,12/29/2020,Gladwin,1008,28
12/28/2020,12/29/2020,Gogebic,703,15
12/28/2020,12/29/2020,Grand Traverse,2710,41
12/28/2020,12/29/2020,Gratiot,2172,64
12/28/2020,12/29/2020,Hillsdale,2319,54
12/28/2020,12/29/2020,Houghton,1570,24
12/28/2020,12/29/2020,Huron,1308,40
12/28/2020,12/29/2020,Ingham,12121,176
12/28/2020,12/29/2020,Ionia,3262,41
12/28/2020,12/29/2020,Iosco,975,45
12/28/2020,12/29/2020,Iron,765,32
12/28/2020,12/29/2020,Isabella,3038,42
12/28/2020,12/29/2020,Jackson,7333,151
12/28/2020,12/29/2020,Kalamazoo,10634,208
12/28/2020,12/29/2020,Kalkaska,453,12
12/28/2020,12/29/2020,Kent,40438,494
12/28/2020,12/29/2020,Keweenaw,66,1
12/28/2020,12/29/2020,Lake,285,8
12/28/2020,12/29/2020,Lapeer,3520,97
12/28/2020,12/29/2020,Leelanau,547,6
12/28/2020,12/29/2020,Lenawee,3984,58
12/28/2020,12/29/2020,Livingston,7038,68
12/28/2020,12/29/2020,Luce,127,0
12/28/2020,12/29/2020,MDOC,20282,122
12/28/2020,12/29/2020,Mackinac,260,2
12/28/2020,12/29/2020,Macomb,46786,1500
12/28/2020,12/29/2020,Manistee,562,14
12/28/2020,12/29/2020,Marquette,3117,51
12/28/2020,12/29/2020,Mason,897,19
12/28/2020,12/29/2020,Mecosta,1561,14
12/28/2020,12/29/2020,Menominee,1422,25
12/28/2020,12/29/2020,Midland,3395,43
12/28/2020,12/29/2020,Missaukee,410,8
12/28/2020,12/29/2020,Monroe,6814,131
12/28/2020,12/29/2020,Montcalm,2732,62
12/28/2020,12/29/2020,Montmorency,247,9
12/28/2020,12/29/2020,Muskegon,9093,248
12/28/2020,12/29/2020,Newaygo,2131,30
12/28/2020,12/29/2020,Oakland,53116,1537
12/28/2020,12/29/2020,Oceana,1535,42
12/28/2020,12/29/2020,Ogemaw,784,28
12/28/2020,12/29/2020,Ontonagon,275,15
12/28/2020,12/29/2020,Osceola,720,17
12/28/2020,12/29/2020,Oscoda,253,14
12/28/2020,12/29/2020,Otsego,866,19
12/28/2020,12/29/2020,Ottawa,17279,238
12/28/2020,12/29/2020,Out of State,1362,9
12/28/2020,12/29/2020,Presque Isle,467,6
12/28/2020,12/29/2020,Roscommon,843,27
12/28/2020,12/29/2020,Saginaw,11615,363
12/28/2020,12/29/2020,Sanilac,1384,56
12/28/2020,12/29/2020,Schoolcraft,196,3
12/28/2020,12/29/2020,Shiawassee,2806,55
12/28/2020,12/29/2020,St. Clair,5974,146
12/28/2020,12/29/2020,St. Joseph,3186,45
12/28/2020,12/29/2020,Tuscola,2267,82
12/28/2020,12/29/2020,Unknown,2,0
12/28/2020,12/29/2020,Van Buren,3775,70
12/28/2020,12/29/2020,Washtenaw,12295,183
12/28/2020,12/29/2020,Wayne,53430,1712
12/28/2020,12/29/2020,Wexford,929,18
12/29/2020,12/30/2020,Alcona,278,11
12/29/2020,12/30/2020,Alger,190,1
12/29/2020,12/30/2020,Allegan,5211,52
12/29/2020,12/30/2020,Alpena,987,24
12/29/2020,12/30/2020,Antrim,529,9
12/29/2020,12/30/2020,Arenac,540,24
12/29/2020,12/30/2020,Baraga,455,28
12/29/2020,12/30/2020,Barry,2732,32
12/29/2020,12/30/2020,Bay,5927,186
12/29/2020,12/30/2020,Benzie,559,25
12/29/2020,12/30/2020,Berrien,8590,174
12/29/2020,12/30/2020,Branch,2784,64
12/29/2020,12/30/2020,Calhoun,6820,176
12/29/2020,12/30/2020,Cass,2868,43
12/29/2020,12/30/2020,Charlevoix,719,9
12/29/2020,12/30/2020,Cheboygan,626,33
12/29/2020,12/30/2020,Chippewa,548,12
12/29/2020,12/30/2020,Clare,1083,41
12/29/2020,12/30/2020,Clinton,3611,39
12/29/2020,12/30/2020,Crawford,432,6
12/29/2020,12/30/2020,Delta,2464,60
12/29/2020,12/30/2020,Detroit City,25486,1692
12/29/2020,12/30/2020,Dickinson,1977,54
12/29/2020,12/30/2020,Eaton,4344,87
12/29/2020,12/30/2020,Emmet,1058,33
12/29/2020,12/30/2020,FCI,284,5
12/29/2020,12/30/2020,Genesee,18631,553
12/29/2020,12/30/2020,Gladwin,1019,30
12/29/2020,12/30/2020,Gogebic,707,15
12/29/2020,12/30/2020,Grand Traverse,2728,42
12/29/2020,12/30/2020,Gratiot,2185,67
12/29/2020,12/30/2020,Hillsdale,2364,55
12/29/2020,12/30/2020,Houghton,1573,25
12/29/2020,12/30/2020,Huron,1317,41
12/29/2020,12/30/2020,Ingham,12212,181
12/29/2020,12/30/2020,Ionia,3288,42
12/29/2020,12/30/2020,Iosco,978,45
12/29/2020,12/30/2020,Iron,765,32
12/29/2020,12/30/2020,Isabella,3070,42
12/29/2020,12/30/2020,Jackson,7414,152
12/29/2020,12/30/2020,Kalamazoo,10673,214
12/29/2020,12/30/2020,Kalkaska,457,12
12/29/2020,12/30/2020,Kent,40643,503
12/29/2020,12/30/2020,Keweenaw,66,1
12/29/2020,12/30/2020,Lake,287,8
12/29/2020,12/30/2020,Lapeer,3559,100
12/29/2020,12/30/2020,Leelanau,551,6
12/29/2020,12/30/2020,Lenawee,4032,58
12/29/2020,12/30/2020,Livingston,7103,70
12/29/2020,12/30/2020,Luce,127,0
12/29/2020,12/30/2020,MDOC,20285,122
12/29/2020,12/30/2020,Mackinac,260,2
12/29/2020,12/30/2020,Macomb,47078,1520
12/29/2020,12/30/2020,Manistee,568,14
12/29/2020,12/30/2020,Marquette,3121,51
12/29/2020,12/30/2020,Mason,900,19
12/29/2020,12/30/2020,Mecosta,1562,14
12/29/2020,12/30/2020,Menominee,1440,25
12/29/2020,12/30/2020,Midland,3459,42
12/29/2020,12/30/2020,Missaukee,414,8
12/29/2020,12/30/2020,Monroe,6862,138
12/29/2020,12/30/2020,Montcalm,2753,64
12/29/2020,12/30/2020,Montmorency,247,8
12/29/2020,12/30/2020,Muskegon,9117,255
12/29/2020,12/30/2020,Newaygo,2144,31
12/29/2020,12/30/2020,Oakland,53612,1559
12/29/2020,12/30/2020,Oceana,1541,42
12/29/2020,12/30/2020,Ogemaw,791,28
12/29/2020,12/30/2020,Ontonagon,277,15
12/29/2020,12/30/2020,Osceola,727,17
12/29/2020,12/30/2020,Oscoda,260,15
12/29/2020,12/30/2020,Otsego,870,19
12/29/2020,12/30/2020,Ottawa,17342,244
12/29/2020,12/30/2020,Out of State,1476,9
12/29/2020,12/30/2020,Presque Isle,469,8
12/29/2020,12/30/2020,Roscommon,847,27
12/29/2020,12/30/2020,Saginaw,11638,368
12/29/2020,12/30/2020,Sanilac,1396,56
12/29/2020,12/30/2020,Schoolcraft,201,3
12/29/2020,12/30/2020,Shiawassee,2825,56
12/29/2020,12/30/2020,St. Clair,6019,150
12/29/2020,12/30/2020,St. Joseph,3205,46
12/29/2020,12/30/2020,Tuscola,2280,85
12/29/2020,12/30/2020,Unknown,82,0
12/29/2020,12/30/2020,Van Buren,3806,72
12/29/2020,12/30/2020,Washtenaw,12425,186
12/29/2020,12/30/2020,Wayne,53830,1732
12/29/2020,12/30/2020,Wexford,942,18
12/30/2020,12/31/2020,Alcona,280,11
12/30/2020,12/31/2020,Alger,190,1
12/30/2020,12/31/2020,Allegan,5260,52
12/30/2020,12/31/2020,Alpena,985,25
12/30/2020,12/31/2020,Antrim,529,9
12/30/2020,12/31/2020,Arenac,542,24
12/30/2020,12/31/2020,Baraga,459,28
12/30/2020,12/31/2020,Barry,2752,32
12/30/2020,12/31/2020,Bay,5980,187
12/30/2020,12/31/2020,Benzie,564,25
12/30/2020,12/31/2020,Berrien,8628,174
12/30/2020,12/31/2020,Branch,2802,64
12/30/2020,12/31/2020,Calhoun,6864,176
12/30/2020,12/31/2020,Cass,2930,43
12/30/2020,12/31/2020,Charlevoix,722,10
12/30/2020,12/31/2020,Cheboygan,622,33
12/30/2020,12/31/2020,Chippewa,556,12
12/30/2020,12/31/2020,Clare,1088,41
12/30/2020,12/31/2020,Clinton,3649,40
12/30/2020,12/31/2020,Crawford,433,6
12/30/2020,12/31/2020,Delta,2474,60
12/30/2020,12/31/2020,Detroit City,25613,1691
12/30/2020,12/31/2020,Dickinson,1986,54
12/30/2020,12/31/2020,Eaton,4391,86
12/30/2020,12/31/2020,Emmet,1058,33
12/30/2020,12/31/2020,FCI,284,5
12/30/2020,12/31/2020,Genesee,18739,558
12/30/2020,12/31/2020,Gladwin,1024,29
12/30/2020,12/31/2020,Gogebic,708,15
12/30/2020,12/31/2020,Grand Traverse,2744,43
12/30/2020,12/31/2020,Gratiot,2246,69
12/30/2020,12/31/2020,Hillsdale,2390,55
12/30/2020,12/31/2020,Houghton,1582,25
12/30/2020,12/31/2020,Huron,1321,41
12/30/2020,12/31/2020,Ingham,12322,182
12/30/2020,12/31/2020,Ionia,3323,42
12/30/2020,12/31/2020,Iosco,982,45
12/30/2020,12/31/2020,Iron,769,32
12/30/2020,12/31/2020,Isabella,3085,42
12/30/2020,12/31/2020,Jackson,7490,152
12/30/2020,12/31/2020,Kalamazoo,10745,214
12/30/2020,12/31/2020,Kalkaska,458,12
12/30/2020,12/31/2020,Kent,40960,507
12/30/2020,12/31/2020,Keweenaw,67,1
12/30/2020,12/31/2020,Lake,289,8
12/30/2020,12/31/2020,Lapeer,3584,100
12/30/2020,12/31/2020,Leelanau,553,7
12/30/2020,12/31/2020,Lenawee,4071,58
12/30/2020,12/31/2020,Livingston,7155,70
12/30/2020,12/31/2020,Luce,127,0
12/30/2020,12/31/2020,MDOC,20363,123
12/30/2020,12/31/2020,Mackinac,260,2
12/30/2020,12/31/2020,Macomb,47317,1524
12/30/2020,12/31/2020,Manistee,569,14
12/30/2020,12/31/2020,Marquette,3139,51
12/30/2020,12/31/2020,Mason,907,19
12/30/2020,12/31/2020,Mecosta,1575,14
12/30/2020,12/31/2020,Menominee,1451,25
12/30/2020,12/31/2020,Midland,3486,42
12/30/2020,12/31/2020,Missaukee,421,8
12/30/2020,12/31/2020,Monroe,6900,139
12/30/2020,12/31/2020,Montcalm,2773,64
12/30/2020,12/31/2020,Montmorency,246,8
12/30/2020,12/31/2020,Muskegon,9151,256
12/30/2020,12/31/2020,Newaygo,2166,32
12/30/2020,12/31/2020,Oakland,53956,1563
12/30/2020,12/31/2020,Oceana,1549,43
12/30/2020,12/31/2020,Ogemaw,798,29
12/30/2020,12/31/2020,Ontonagon,277,15
12/30/2020,12/31/2020,Osceola,733,18
12/30/2020,12/31/2020,Oscoda,261,15
12/30/2020,12/31/2020,Otsego,874,19
12/30/2020,12/31/2020,Ottawa,17491,246
12/30/2020,12/31/2020,Out of State,2439,9
12/30/2020,12/31/2020,Presque Isle,476,8
12/30/2020,12/31/2020,Roscommon,850,27
12/30/2020,12/31/2020,Saginaw,11798,375
12/30/2020,12/31/2020,Sanilac,1406,56
12/30/2020,12/31/2020,Schoolcraft,210,3
12/30/2020,12/31/2020,Shiawassee,2863,57
12/30/2020,12/31/2020,St. Clair,6086,151
12/30/2020,12/31/2020,St. Joseph,3234,46
12/30/2020,12/31/2020,Tuscola,2299,85
12/30/2020,12/31/2020,Unknown,4,0
12/30/2020,12/31/2020,Van Buren,3821,72
12/30/2020,12/31/2020,Washtenaw,12523,187
12/30/2020,12/31/2020,Wayne,54152,1741
12/30/2020,12/31/2020,Wexford,945,18
1/2/2021,1/3/2021,Alcona,286,11
1/2/2021,1/3/2021,Alger,192,1
1/2/2021,1/3/2021,Allegan,5350,57
1/2/2021,1/3/2021,Alpena,1001,27
1/2/2021,1/3/2021,Antrim,567,10
1/2/2021,1/3/2021,Arenac,556,25
1/2/2021,1/3/2021,Baraga,472,28
1/2/2021,1/3/2021,Barry,2792,33
1/2/2021,1/3/2021,Bay,6117,193
1/2/2021,1/3/2021,Benzie,596,25
1/2/2021,1/3/2021,Berrien,8788,178
1/2/2021,1/3/2021,Branch,2873,64
1/2/2021,1/3/2021,Calhoun,6933,181
1/2/2021,1/3/2021,Cass,2942,44
1/2/2021,1/3/2021,Charlevoix,718,10
1/2/2021,1/3/2021,Cheboygan,629,33
1/2/2021,1/3/2021,Chippewa,592,12
1/2/2021,1/3/2021,Clare,1101,42
1/2/2021,1/3/2021,Clinton,3772,41
1/2/2021,1/3/2021,Crawford,458,5
1/2/2021,1/3/2021,Delta,2499,60
1/2/2021,1/3/2021,Detroit City,25948,1698
1/2/2021,1/3/2021,Dickinson,2010,54
1/2/2021,1/3/2021,Eaton,4521,92
1/2/2021,1/3/2021,Emmet,1083,33
1/2/2021,1/3/2021,FCI,287,5
1/2/2021,1/3/2021,Genesee,18913,571
1/2/2021,1/3/2021,Gladwin,1051,30
1/2/2021,1/3/2021,Gogebic,711,15
1/2/2021,1/3/2021,Grand Traverse,2855,44
1/2/2021,1/3/2021,Gratiot,2219,77
1/2/2021,1/3/2021,Hillsdale,2446,55
1/2/2021,1/3/2021,Houghton,1601,25
1/2/2021,1/3/2021,Huron,1356,42
1/2/2021,1/3/2021,Ingham,12560,188
1/2/2021,1/3/2021,Ionia,3412,43
1/2/2021,1/3/2021,Iosco,1001,47
1/2/2021,1/3/2021,Iron,776,32
1/2/2021,1/3/2021,Isabella,3133,43
1/2/2021,1/3/2021,Jackson,7677,163
1/2/2021,1/3/2021,Kalamazoo,10941,220
1/2/2021,1/3/2021,Kalkaska,464,13
1/2/2021,1/3/2021,Kent,41713,517
1/2/2021,1/3/2021,Keweenaw,73,1
1/2/2021,1/3/2021,Lake,287,8
1/2/2021,1/3/2021,Lapeer,3625,99
1/2/2021,1/3/2021,Leelanau,565,8
1/2/2021,1/3/2021,Lenawee,4203,61
1/2/2021,1/3/2021,Livingston,7313,73
1/2/2021,1/3/2021,Luce,127,0
1/2/2021,1/3/2021,MDOC,21261,125
1/2/2021,1/3/2021,Mackinac,262,2
1/2/2021,1/3/2021,Macomb,47954,1554
1/2/2021,1/3/2021,Manistee,585,14
1/2/2021,1/3/2021,Marquette,3157,51
1/2/2021,1/3/2021,Mason,922,20
1/2/2021,1/3/2021,Mecosta,1609,14
1/2/2021,1/3/2021,Menominee,1455,25
1/2/2021,1/3/2021,Midland,3557,44
1/2/2021,1/3/2021,Missaukee,470,9
1/2/2021,1/3/2021,Monroe,7090,143
1/2/2021,1/3/2021,Montcalm,2839,69
1/2/2021,1/3/2021,Montmorency,272,9
1/2/2021,1/3/2021,Muskegon,9299,258
1/2/2021,1/3/2021,Newaygo,2196,32
1/2/2021,1/3/2021,Oakland,54800,1584
1/2/2021,1/3/2021,Oceana,1572,43
1/2/2021,1/3/2021,Ogemaw,797,27
1/2/2021,1/3/2021,Ontonagon,278,15
1/2/2021,1/3/2021,Osceola,743,18
1/2/2021,1/3/2021,Oscoda,266,16
1/2/2021,1/3/2021,Otsego,868,20
1/2/2021,1/3/2021,Ottawa,17680,250
1/2/2021,1/3/2021,Out of State,2835,9
1/2/2021,1/3/2021,Presque Isle,486,9
1/2/2021,1/3/2021,Roscommon,866,27
1/2/2021,1/3/2021,Saginaw,11950,385
1/2/2021,1/3/2021,Sanilac,1427,61
1/2/2021,1/3/2021,Schoolcraft,211,3
1/2/2021,1/3/2021,Shiawassee,2920,57
1/2/2021,1/3/2021,St. Clair,6210,163
1/2/2021,1/3/2021,St. Joseph,3327,54
1/2/2021,1/3/2021,Tuscola,2342,89
1/2/2021,1/3/2021,Van Buren,3931,73
1/2/2021,1/3/2021,Washtenaw,12778,192
1/2/2021,1/3/2021,Wayne,54843,1777
1/2/2021,1/3/2021,Wexford,964,20
1/4/2021,1/5/2021,Alcona,294,11
1/4/2021,1/5/2021,Alger,195,1
1/4/2021,1/5/2021,Allegan,5405,58
1/4/2021,1/5/2021,Alpena,1022,27
1/4/2021,1/5/2021,Antrim,572,10
1/4/2021,1/5/2021,Arenac,562,25
1/4/2021,1/5/2021,Baraga,472,28
1/4/2021,1/5/2021,Barry,2829,33
1/4/2021,1/5/2021,Bay,6168,193
1/4/2021,1/5/2021,Benzie,608,25
1/4/2021,1/5/2021,Berrien,8876,178
1/4/2021,1/5/2021,Branch,2901,65
1/4/2021,1/5/2021,Calhoun,6972,182
1/4/2021,1/5/2021,Cass,2957,44
1/4/2021,1/5/2021,Charlevoix,722,10
1/4/2021,1/5/2021,Cheboygan,636,33
1/4/2021,1/5/2021,Chippewa,603,12
1/4/2021,1/5/2021,Clare,1110,42
1/4/2021,1/5/2021,Clinton,3888,42
1/4/2021,1/5/2021,Crawford,459,5
1/4/2021,1/5/2021,Delta,2503,60
1/4/2021,1/5/2021,Detroit City,26152,1699
1/4/2021,1/5/2021,Dickinson,2025,54
1/4/2021,1/5/2021,Eaton,4605,94
1/4/2021,1/5/2021,Emmet,1089,33
1/4/2021,1/5/2021,FCI,288,5
1/4/2021,1/5/2021,Genesee,19068,575
1/4/2021,1/5/2021,Gladwin,1067,30
1/4/2021,1/5/2021,Gogebic,712,16
1/4/2021,1/5/2021,Grand Traverse,2896,44
1/4/2021,1/5/2021,Gratiot,2242,77
1/4/2021,1/5/2021,Hillsdale,2468,55
1/4/2021,1/5/2021,Houghton,1610,26
1/4/2021,1/5/2021,Huron,1380,45
1/4/2021,1/5/2021,Ingham,12702,188
1/4/2021,1/5/2021,Ionia,3467,47
1/4/2021,1/5/2021,Iosco,1013,47
1/4/2021,1/5/2021,Iron,778,32
1/4/2021,1/5/2021,Isabella,3175,45
1/4/2021,1/5/2021,Jackson,7759,162
1/4/2021,1/5/2021,Kalamazoo,11090,223
1/4/2021,1/5/2021,Kalkaska,472,13
1/4/2021,1/5/2021,Kent,42010,527
1/4/2021,1/5/2021,Keweenaw,75,1
1/4/2021,1/5/2021,Lake,288,8
1/4/2021,1/5/2021,Lapeer,3654,100
1/4/2021,1/5/2021,Leelanau,574,8
1/4/2021,1/5/2021,Lenawee,4296,62
1/4/2021,1/5/2021,Livingston,7439,74
1/4/2021,1/5/2021,Luce,127,0
1/4/2021,1/5/2021,MDOC,21330,126
1/4/2021,1/5/2021,Mackinac,263,3
1/4/2021,1/5/2021,Macomb,48377,1556
1/4/2021,1/5/2021,Manistee,594,14
1/4/2021,1/5/2021,Marquette,3179,51
1/4/2021,1/5/2021,Mason,937,21
1/4/2021,1/5/2021,Mecosta,1621,14
1/4/2021,1/5/2021,Menominee,1495,25
1/4/2021,1/5/2021,Midland,3608,45
1/4/2021,1/5/2021,Missaukee,475,9
1/4/2021,1/5/2021,Monroe,7178,145
1/4/2021,1/5/2021,Montcalm,2874,69
1/4/2021,1/5/2021,Montmorency,276,9
1/4/2021,1/5/2021,Muskegon,9350,258
1/4/2021,1/5/2021,Newaygo,2216,32
1/4/2021,1/5/2021,Oakland,55395,1586
1/4/2021,1/5/2021,Oceana,1580,43
1/4/2021,1/5/2021,Ogemaw,821,28
1/4/2021,1/5/2021,Ontonagon,278,15
1/4/2021,1/5/2021,Osceola,754,18
1/4/2021,1/5/2021,Oscoda,274,16
1/4/2021,1/5/2021,Otsego,872,21
1/4/2021,1/5/2021,Ottawa,17869,254
1/4/2021,1/5/2021,Out of State,2774,9
1/4/2021,1/5/2021,Presque Isle,495,9
1/4/2021,1/5/2021,Roscommon,872,27
1/4/2021,1/5/2021,Saginaw,12053,391
1/4/2021,1/5/2021,Sanilac,1438,62
1/4/2021,1/5/2021,Schoolcraft,212,3
1/4/2021,1/5/2021,Shiawassee,2956,57
1/4/2021,1/5/2021,St. Clair,6300,165
1/4/2021,1/5/2021,St. Joseph,3358,54
1/4/2021,1/5/2021,Tuscola,2369,92
1/4/2021,1/5/2021,Unknown,1,0
1/4/2021,1/5/2021,Van Buren,3986,73
1/4/2021,1/5/2021,Washtenaw,12958,194
1/4/2021,1/5/2021,Wayne,55481,1790
1/4/2021,1/5/2021,Wexford,975,20
1/5/2021,1/6/2021,Alcona,295,13
1/5/2021,1/6/2021,Alger,195,1
1/5/2021,1/6/2021,Allegan,5433,60
1/5/2021,1/6/2021,Alpena,1034,29
1/5/2021,1/6/2021,Antrim,581,11
1/5/2021,1/6/2021,Arenac,564,25
1/5/2021,1/6/2021,Baraga,474,29
1/5/2021,1/6/2021,Barry,2851,36
1/5/2021,1/6/2021,Bay,6181,199
1/5/2021,1/6/2021,Benzie,614,26
1/5/2021,1/6/2021,Berrien,8925,188
1/5/2021,1/6/2021,Branch,2908,67
1/5/2021,1/6/2021,Calhoun,7009,184
1/5/2021,1/6/2021,Cass,2986,46
1/5/2021,1/6/2021,Charlevoix,724,10
1/5/2021,1/6/2021,Cheboygan,639,33
1/5/2021,1/6/2021,Chippewa,618,13
1/5/2021,1/6/2021,Clare,1118,44
1/5/2021,1/6/2021,Clinton,3895,44
1/5/2021,1/6/2021,Crawford,464,5
1/5/2021,1/6/2021,Delta,2512,60
1/5/2021,1/6/2021,Detroit City,26227,1706
1/5/2021,1/6/2021,Dickinson,2031,56
1/5/2021,1/6/2021,Eaton,4628,97
1/5/2021,1/6/2021,Emmet,1090,33
1/5/2021,1/6/2021,FCI,289,5
1/5/2021,1/6/2021,Genesee,19143,585
1/5/2021,1/6/2021,Gladwin,1074,31
1/5/2021,1/6/2021,Gogebic,716,16
1/5/2021,1/6/2021,Grand Traverse,2915,45
1/5/2021,1/6/2021,Gratiot,2243,78
1/5/2021,1/6/2021,Hillsdale,2486,56
1/5/2021,1/6/2021,Houghton,1636,26
1/5/2021,1/6/2021,Huron,1389,48
1/5/2021,1/6/2021,Ingham,12752,191
1/5/2021,1/6/2021,Ionia,3499,47
1/5/2021,1/6/2021,Iosco,1014,51
1/5/2021,1/6/2021,Iron,780,32
1/5/2021,1/6/2021,Isabella,3188,47
1/5/2021,1/6/2021,Jackson,7805,164
1/5/2021,1/6/2021,Kalamazoo,11171,232
1/5/2021,1/6/2021,Kalkaska,475,14
1/5/2021,1/6/2021,Kent,42270,531
1/5/2021,1/6/2021,Keweenaw,75,1
1/5/2021,1/6/2021,Lake,289,8
1/5/2021,1/6/2021,Lapeer,3675,101
1/5/2021,1/6/2021,Leelanau,579,8
1/5/2021,1/6/2021,Lenawee,4361,64
1/5/2021,1/6/2021,Livingston,7495,75
1/5/2021,1/6/2021,Luce,127,0
1/5/2021,1/6/2021,MDOC,21332,127
1/5/2021,1/6/2021,Mackinac,263,3
1/5/2021,1/6/2021,Macomb,48518,1575
1/5/2021,1/6/2021,Manistee,595,15
1/5/2021,1/6/2021,Marquette,3181,51
1/5/2021,1/6/2021,Mason,942,21
1/5/2021,1/6/2021,Mecosta,1624,14
1/5/2021,1/6/2021,Menominee,1501,26
1/5/2021,1/6/2021,Midland,3636,47
1/5/2021,1/6/2021,Missaukee,480,10
1/5/2021,1/6/2021,Monroe,7241,149
1/5/2021,1/6/2021,Montcalm,2890,70
1/5/2021,1/6/2021,Montmorency,277,9
1/5/2021,1/6/2021,Muskegon,9383,263
1/5/2021,1/6/2021,Newaygo,2235,33
1/5/2021,1/6/2021,Oakland,55645,1599
1/5/2021,1/6/2021,Oceana,1587,43
1/5/2021,1/6/2021,Ogemaw,824,28
1/5/2021,1/6/2021,Ontonagon,278,15
1/5/2021,1/6/2021,Osceola,759,18
1/5/2021,1/6/2021,Oscoda,275,16
1/5/2021,1/6/2021,Otsego,877,21
1/5/2021,1/6/2021,Ottawa,17957,258
1/5/2021,1/6/2021,Out of State,2692,9
1/5/2021,1/6/2021,Presque Isle,496,14
1/5/2021,1/6/2021,Roscommon,877,27
1/5/2021,1/6/2021,Saginaw,12097,401
1/5/2021,1/6/2021,Sanilac,1449,63
1/5/2021,1/6/2021,Schoolcraft,216,3
1/5/2021,1/6/2021,Shiawassee,2958,58
1/5/2021,1/6/2021,St. Clair,6326,166
1/5/2021,1/6/2021,St. Joseph,3380,56
1/5/2021,1/6/2021,Tuscola,2390,95
1/5/2021,1/6/2021,Van Buren,4001,74
1/5/2021,1/6/2021,Washtenaw,13054,198
1/5/2021,1/6/2021,Wayne,55748,1801
1/5/2021,1/6/2021,Wexford,984,20
